[Regions]					
Name	Chromosome	Start	End	Upstream Probe Length	Downstream Probe Length
chrX:32328183-32328403	chrX	32328183	32328403		
chrX:32328553-32328769	chrX	32328553	32328769		
chrX:32359801-32360004	chrX	32359801	32360004		
chrX:32360154-32360486	chrX	32360154	32360486		
chrX:32360857-32361026	chrX	32360857	32361026		
chrX:32361243-32361423	chrX	32361243	32361423		
chrX:32361573-32361789	chrX	32361573	32361789		
chrX:32363685-32363898	chrX	32363685	32363898		
chrX:32364048-32364233	chrX	32364048	32364233		
chrX:32364383-32364599	chrX	32364383	32364599		
chrX:32366135-32366330	chrX	32366135	32366330		
chrX:32366480-32366647	chrX	32366480	32366647		
chrX:32366797-32367013	chrX	32366797	32367013		
chrX:32380477-32380682	chrX	32380477	32380682		
chrX:32380832-32381116	chrX	32380832	32381116		
chrX:32382346-32382541	chrX	32382346	32382541		
chrX:32382691-32382870	chrX	32382691	32382870		
chrX:32383121-32383351	chrX	32383121	32383351		
chrX:32384173-32384389	chrX	32384173	32384389		
chrX:32398261-32398475	chrX	32398261	32398475		
chrX:32398625-32398794	chrX	32398625	32398794		
chrX:32398944-32399160	chrX	32398944	32399160		
chrX:32404032-32404233	chrX	32404032	32404233		
chrX:32404383-32404568	chrX	32404383	32404568		
chrX:32404718-32404934	chrX	32404718	32404934		
chrX:32407560-32407751	chrX	32407560	32407751		
chrX:32408119-32408310	chrX	32408119	32408310		
chrX:32408460-32408676	chrX	32408460	32408676		
chrX:32429794-32430267	chrX	32429794	32430267		
chrX:32430417-32430633	chrX	32430417	32430633		
chrX:32455977-32456178	chrX	32455977	32456178		
chrX:32456328-32456523	chrX	32456328	32456523		
chrX:32456673-32456889	chrX	32456673	32456889		
chrX:32458881-32459080	chrX	32458881	32459080		
chrX:32459230-32459433	chrX	32459230	32459433		
chrX:32459583-32459799	chrX	32459583	32459799		
chrX:32466111-32466327	chrX	32466111	32466327		
chrX:32466540-32466725	chrX	32466540	32466725		
chrX:32466875-32467091	chrX	32466875	32467091		
chrX:32472467-32472662	chrX	32472467	32472662		
chrX:32472812-32472989	chrX	32472812	32472989		
chrX:32473139-32473355	chrX	32473139	32473355		
chrX:32481107-32481310	chrX	32481107	32481310		
chrX:32481460-32481692	chrX	32481460	32481692		
chrX:32482226-32482442	chrX	32482226	32482442		
chrX:32482694-32482864	chrX	32482694	32482864		
chrX:32486278-32486477	chrX	32486278	32486477		
chrX:32486627-32486809	chrX	32486627	32486809		
chrX:32486959-32487175	chrX	32486959	32487175		
chrX:32490251-32490463	chrX	32490251	32490463		
chrX:32503031-32503225	chrX	32503031	32503225		
chrX:32503375-32503591	chrX	32503375	32503591		
chrX:32509371-32509654	chrX	32509371	32509654		
chrX:32509900-32510116	chrX	32509900	32510116		
chrX:32519476-32519682	chrX	32519476	32519682		
chrX:32519832-32520016	chrX	32519832	32520016		
chrX:32520166-32520382	chrX	32520166	32520382		
chrX:32535742-32535949	chrX	32535742	32535949		
chrX:32536099-32536274	chrX	32536099	32536274		
chrX:32562896-32563098	chrX	32562896	32563098		
chrX:32563248-32563472	chrX	32563248	32563472		
chrX:32563622-32563838	chrX	32563622	32563838		
chrX:32583805-32583979	chrX	32583805	32583979		
chrX:32584321-32584537	chrX	32584321	32584537		
chrX:32591599-32592018	chrX	32591599	32592018		
chrX:32592168-32592384	chrX	32592168	32592384		
chrX:32613480-32613679	chrX	32613480	32613679		
chrX:32613829-32614000	chrX	32613829	32614000		
chrX:32631742-32631958	chrX	32631742	32631958		
chrX:32632369-32632552	chrX	32632369	32632552		
chrX:32633326-32633542	chrX	32633326	32633542		
chrX:32661910-32662110	chrX	32661910	32662110		
chrX:32662260-32662509	chrX	32662260	32662509		
chrX:32663092-32663261	chrX	32663092	32663261		
chrX:32663411-32663627	chrX	32663411	32663627		
chrX:32715539-32715744	chrX	32715539	32715744		
chrX:32715894-32716093	chrX	32715894	32716093		
chrX:32716867-32717076	chrX	32716867	32717076		
chrX:32717226-32717617	chrX	32717226	32717617		
chrX:32827369-32827757	chrX	32827369	32827757		
chrX:32829677-32829893	chrX	32829677	32829893		
chrX:32834357-32834738	chrX	32834357	32834738		
chrX:32834954-32835170	chrX	32834954	32835170		
chrX:32841170-32841776	chrX	32841170	32841776		
chrX:32862680-32863256	chrX	32862680	32863256		
chrX:32867600-32868199	chrX	32867600	32868199		
chrX:32868823-32869039	chrX	32868823	32869039		
chrX:33037975-33038359	chrX	33037975	33038359		
chrX:33038773-33038989	chrX	33038773	33038989		
chrX:33146148-33146441	chrX	33146148	33146441		
chrX:33146591-33146807	chrX	33146591	33146807		
chrX:33229336-33229519	chrX	33229336	33229519		
chrX:33229533-33229885	chrX	33229533	33229885		
chrX:33357269-33357572	chrX	33357269	33357572		
chrX:37641309-37641487	chrX	37641309	37641487		
chrX:37651170-37651346	chrX	37651170	37651346		
chrX:37658133-37658309	chrX	37658133	37658309		
chrX:37663148-37663413	chrX	37663148	37663413		
chrX:38145083-38145238	chrX	38145083	38145238		
chrX:38145384-38145539	chrX	38145384	38145539		
chrX:38145943-38146106	chrX	38145943	38146106		
chrX:38150136-38150286	chrX	38150136	38150286		
chrX:38158167-38158318	chrX	38158167	38158318		
chrX:38176521-38176671	chrX	38176521	38176671		
chrX:38267949-38268340	chrX	38267949	38268340		
chrX:38271030-38271405	chrX	38271030	38271405		
chrX:46713061-46713247	chrX	46713061	46713247		
chrX:46713263-46713414	chrX	46713263	46713414		
chrX:48542261-48542461	chrX	48542261	48542461		
chrX:49079118-49079263	chrX	49079118	49079263		
chrX:49834587-49834737	chrX	49834587	49834737		
chrX:49837124-49837274	chrX	49837124	49837274		
chrX:49840427-49840577	chrX	49840427	49840577		
chrX:49851350-49851500	chrX	49851350	49851500		
chrX:49853331-49853481	chrX	49853331	49853481		
chrX:49855072-49855222	chrX	49855072	49855222		
chrX:107811959-107812135	chrX	107811959	107812135		
chrX:107840206-107840382	chrX	107840206	107840382		
chrX:107863544-107863720	chrX	107863544	107863720		
chrX:107937963-107938139	chrX	107937963	107938139		
chrX:107938566-107938711	chrX	107938566	107938711		
chrX:107939507-107939652	chrX	107939507	107939652		
chrX:152991334-152991479	chrX	152991334	152991479		
chrX:153663609-153663759	chrX	153663609	153663759		
chrY:6736370-6736515	chrY	6736370	6736515		
chrY:6736710-6736857	chrY	6736710	6736857		
chrY:6737947-6738092	chrY	6737947	6738092		
chrY:14499542-14499687	chrY	14499542	14499687		
